Date;SSS;SST;Oxygen (mmol m-3);SPCO2 (Pa);NO3 (mmol m-3);PO4 (mmol m-3);Si (mmol m-3);Fe (mmol m-3);Chl-a (mg m-3);Zoo as carbon (mmol m-3)
2022-06-19T00:00:00.000Z;34.08982086;29.06051445;200.4165955;39.01717377;0.002401016;0.131098449;2.436549902;0.001035271;0.110433161;
2022-06-20T00:00:00.000Z;34.1006279;28.98538399;200.49617;38.74448776;0.002825529;0.133217931;2.420212746;0.001030688;0.111275204;
2022-06-21T00:00:00.000Z;34.1640892;29.06537437;200.6327362;38.74782944;0.002274846;0.136027023;2.411905527;0.001058702;0.113828361;
2022-06-22T00:00:00.000Z;34.15602493;28.96249008;201.3106079;38.85828781;0.001840487;0.143142521;2.432884932;0.001168857;0.116743304;
2022-06-23T00:00:00.000Z;34.07845306;28.93514061;202.163269;38.9743309;0.002270475;0.15120618;2.456705332;0.00131165;0.123032115;
2022-06-24T00:00:00.000Z;34.03924179;29.04408264;203.0190735;39.28813553;0.002834053;0.159279197;2.439641476;0.001367342;0.131242052;
2022-06-25T00:00:00.000Z;34.04177475;28.97223282;203.3740997;39.34374237;0.002483877;0.166271627;2.363641977;0.00130144;0.136882082;
2022-06-26T00:00:00.000Z;34.04659653;29.04276466;202.9428864;39.23038101;0.002870251;0.167748839;2.277372599;0.001198862;0.135680377;
2022-06-27T00:00:00.000Z;34.07173157;28.87702942;202.9435272;39.05746841;0.002374805;0.168124959;2.253379583;0.001173614;0.133134976;
2022-06-28T00:00:00.000Z;34.05158997;28.95744133;203.019928;38.97617722;0.002898115;0.170748562;2.248412609;0.001188085;0.134082451;
2022-06-29T00:00:00.000Z;34.07902527;29.14850426;203.3631592;39.20273209;0.003668998;0.175376937;2.195604086;0.001146101;0.1365394;
2022-06-30T00:00:00.000Z;34.16534424;29.23111916;203.4328156;39.41728592;0.003675447;0.178022698;2.083453417;0.00105181;0.136862293;
2022-07-01T00:00:00.000Z;34.2075882;29.17624474;202.3451538;39.39580536;0.003613504;0.174591646;2.005465508;0.000963018;0.132888556;
2022-07-02T00:00:00.000Z;34.26569748;28.84101486;201.9388123;38.98172379;0.002674145;0.169357777;2.005413055;0.000921037;0.126317576;
2022-07-03T00:00:00.000Z;34.10519791;28.69618797;202.0894775;38.59505463;0.002812693;0.170729876;2.02067852;0.000943805;0.127197683;
2022-07-04T00:00:00.000Z;34.13253021;28.67701149;202.2898712;38.61245728;0.002773779;0.172742099;2.028949738;0.000960681;0.134063244;
2022-07-05T00:00:00.000Z;34.1890831;28.58075714;202.4328308;38.6194191;0.002598058;0.174084485;2.026261091;0.000958671;0.137839288;
2022-07-06T00:00:00.000Z;34.23141861;28.53016853;202.4632111;38.54997253;0.002394581;0.174555734;2.021953106;0.000942953;0.138306797;
2022-07-07T00:00:00.000Z;34.24007034;28.48373985;202.4850922;38.50871277;0.002277709;0.174884558;2.026206017;0.00094599;0.135217115;
2022-07-08T00:00:00.000Z;34.24409485;28.43964577;202.5623627;38.47911453;0.002193146;0.175450847;2.041688442;0.000972026;0.133077398;
2022-07-09T00:00:00.000Z;34.26751709;28.41315651;202.6843109;38.47846603;0.002248209;0.176667407;2.05841732;0.000994998;0.132772341;
2022-07-10T00:00:00.000Z;34.29763031;28.34239769;202.9187775;38.42972183;0.002518559;0.180003867;2.053273678;0.00097833;0.137910426;
2022-07-11T00:00:00.000Z;34.30989075;28.2746563;203.2747498;38.38014221;0.003148851;0.184403658;2.039435387;0.000936376;0.151363879;
2022-07-12T00:00:00.000Z;34.32404709;28.21227264;203.5638885;38.35941315;0.003443211;0.187661439;2.036200047;0.000906996;0.16211915;
2022-07-13T00:00:00.000Z;34.33051682;28.17668533;203.6270447;38.35508728;0.003150305;0.189397439;2.04211235;0.00088953;0.163870394;
2022-07-14T00:00:00.000Z;34.32246399;28.07735062;203.767807;38.28065109;0.004020912;0.190826803;2.067369223;0.000868186;0.174899548;
2022-07-15T00:00:00.000Z;34.35258865;28.02803993;203.9299316;38.1090126;0.007617671;0.191527173;2.132157564;0.000843911;0.199945793;
2022-07-16T00:00:00.000Z;34.39173889;27.90406609;204.1561432;37.83779907;0.009829141;0.190222487;2.22132802;0.000826335;0.220546395;
2022-07-17T00:00:00.000Z;34.54335785;27.68565941;204.4387665;37.55414581;0.029754685;0.190586835;2.272167683;0.000813904;0.279375285;
2022-07-18T00:00:00.000Z;34.61872482;27.60823441;204.7899323;37.37783432;0.044901911;0.190963104;2.272520304;0.000796064;0.346904576;
2022-07-19T00:00:00.000Z;34.55252457;27.55577087;205.0348663;37.17202759;0.028186722;0.189174414;2.238606691;0.000780277;0.331437856;
2022-07-20T00:00:00.000Z;34.59146881;27.61233711;205.2529297;37.21032333;0.015924085;0.187762216;2.211607456;0.00076719;0.304801762;
2022-07-21T00:00:00.000Z;34.62919235;27.5749054;205.1581726;37.39435196;0.00963364;0.186168104;2.225740671;0.000752999;0.267860919;
2022-07-22T00:00:00.000Z;34.67950439;27.52700424;205.1124268;37.47856522;0.005375746;0.18528989;2.23640132;0.000740934;0.232300416;
2022-07-23T00:00:00.000Z;34.69062424;27.4804039;205.1673889;37.55738068;0.003859544;0.184915453;2.229167938;0.000733511;0.212366924;
2022-07-24T00:00:00.000Z;34.67558289;27.45897484;205.1529999;37.58849716;0.003499029;0.184767455;2.218686104;0.000727366;0.204844669;
2022-07-25T00:00:00.000Z;34.64503098;27.44791794;205.0115662;37.58094788;0.00342482;0.185196623;2.200348139;0.000720217;0.212367967;
2022-07-26T00:00:00.000Z;34.66077423;27.34161568;205.0593872;37.4851532;0.004936622;0.186649665;2.174816847;0.000709733;0.248394892;
2022-07-27T00:00:00.000Z;34.71848679;27.24556351;205.0328522;37.36473083;0.006770086;0.187149212;2.15817976;0.000698538;0.273358315;
2022-07-28T00:00:00.000Z;34.72160721;27.20328712;205.0484924;37.32535934;0.01362014;0.187328741;2.137538195;0.000684524;0.298004955;
2022-07-29T00:00:00.000Z;34.67889023;27.18163109;205.1190338;37.28643036;0.023392368;0.187651947;2.093873739;0.000666549;0.340055913;
2022-07-30T00:00:00.000Z;34.61600113;27.20705986;205.3478851;37.30821991;0.026890496;0.187841147;2.048292875;0.000651081;0.364610285;
2022-07-31T00:00:00.000Z;34.56338501;27.21704865;205.4929962;37.37574005;0.018348597;0.186924413;2.030902624;0.0006405;0.341791213;
2022-08-01T00:00:00.000Z;34.54738617;27.26328468;205.4518585;37.45860291;0.009539408;0.185892314;2.028770685;0.000634081;0.294461578;
2022-08-02T00:00:00.000Z;34.53627014;27.25689507;205.4504395;37.50862122;0.005905406;0.185546145;2.01307559;0.000628721;0.264359772;
2022-08-03T00:00:00.000Z;34.52320099;27.39476013;205.5496216;37.64200592;0.0044107;0.185676754;1.967891335;0.000622893;0.246336132;
2022-08-04T00:00:00.000Z;34.5082283;27.39190483;205.5956879;37.74333191;0.003620993;0.185736641;1.944713235;0.000617363;0.234112382;
2022-08-05T00:00:00.000Z;34.51663208;27.54617691;205.3243866;37.83539581;0.003712662;0.18509309;1.959236383;0.000613871;0.213980332;
2022-08-06T00:00:00.000Z;34.47131729;27.39831924;205.0144348;37.73809433;0.00422177;0.184459209;1.971466184;0.000611195;0.197360069;
2022-08-07T00:00:00.000Z;34.50413895;27.40825081;204.7356262;37.62601471;0.003928387;0.184016287;1.98165071;0.000609585;0.187833473;
2022-08-08T00:00:00.000Z;34.5113678;27.37354088;204.4514008;37.66541672;0.003315091;0.184156418;1.9742347;0.000607878;0.177836984;
2022-08-09T00:00:00.000Z;34.57970428;27.29345894;204.4551697;37.51586151;0.003029285;0.185172051;1.955517411;0.000607309;0.17986393;
2022-08-10T00:00:00.000Z;34.71887207;27.46287537;204.59198;37.50221634;0.002949267;0.186597258;1.933533907;0.00060638;0.182156965;
2022-08-11T00:00:00.000Z;34.86696625;28.12997627;204.7872162;37.66691589;0.003076248;0.187526613;1.93911922;0.000610726;0.173218533;
2022-08-12T00:00:00.000Z;34.79082108;28.33484459;204.8395691;37.77313232;0.002752503;0.187184066;1.954518437;0.000635707;0.165389761;
2022-08-13T00:00:00.000Z;34.74662018;28.13732338;204.5889435;37.84523773;0.002406832;0.186883003;1.957434177;0.000637613;0.155337155;
2022-08-14T00:00:00.000Z;34.73980713;28.07709312;204.4880981;37.86530685;0.002224627;0.18684493;1.953914285;0.000637445;0.14948158;
2022-08-15T00:00:00.000Z;34.80721283;28.1984005;204.552948;37.67075348;0.002503243;0.187675387;1.935417295;0.000678697;0.151477084;
2022-08-16T00:00:00.000Z;34.7930336;28.04222107;204.7416687;37.47154617;0.002624643;0.188325748;1.930768013;0.00077654;0.157326132;
2022-08-17T00:00:00.000Z;34.69618225;28.02018166;204.7436523;37.28913879;0.003120837;0.188350067;1.947416306;0.000884399;0.155740246;
2022-08-18T00:00:00.000Z;34.68730927;27.91341209;204.6801758;37.27233505;0.002570428;0.188828364;1.927691579;0.000888987;0.150984228;
2022-08-19T00:00:00.000Z;34.68819809;27.76903534;204.6168213;37.42629623;0.002278583;0.189025223;1.920674086;0.000845506;0.142409906;
2022-08-20T00:00:00.000Z;34.70970535;27.67648888;204.6560211;37.38521576;0.002295368;0.189475656;1.919756413;0.000822403;0.14041166;
2022-08-21T00:00:00.000Z;34.72777557;27.55996132;204.7474823;37.29243088;0.002889602;0.190138236;1.915692091;0.000801142;0.150403798;
2022-08-22T00:00:00.000Z;34.74817276;27.5191021;204.8792419;37.30087662;0.004022687;0.190633506;1.921769142;0.000787995;0.166618288;
2022-08-23T00:00:00.000Z;34.78821182;27.60351181;204.9692078;37.31816483;0.004459264;0.191046283;1.93343401;0.000787675;0.182262942;
2022-08-24T00:00:00.000Z;34.80541229;27.64761162;205.0296173;37.25823593;0.004989997;0.19184199;1.938768983;0.000777291;0.196337849;
2022-08-25T00:00:00.000Z;34.79639053;27.5702858;205.1409149;37.2436409;0.00545798;0.192458138;1.933580518;0.000755483;0.205269814;
2022-08-26T00:00:00.000Z;34.79645157;27.54008102;205.2893066;37.32914352;0.006307012;0.193475232;1.923974395;0.000740065;0.2146741;
2022-08-27T00:00:00.000Z;34.81186295;27.55465698;205.4272003;37.42121887;0.005385272;0.195811227;1.911613464;0.000748854;0.218261719;
2022-08-28T00:00:00.000Z;34.80952454;27.61907578;205.4624176;37.57400894;0.00417496;0.198562413;1.907201886;0.000765873;0.207812935;
2022-08-29T00:00:00.000Z;34.78219604;27.66572762;205.3314667;37.85065079;0.004026222;0.199655995;1.907110095;0.000768968;0.19151105;
2022-08-30T00:00:00.000Z;34.73973465;27.57248497;205.2672272;38.03922272;0.003758389;0.199390471;1.889278173;0.000754784;0.181551695;
2022-08-31T00:00:00.000Z;34.72839355;27.5945282;205.2586212;38.14177704;0.003819761;0.200991273;1.850058079;0.000730775;0.185516343;
2022-09-01T00:00:00.000Z;34.73297882;27.67110443;205.2649841;38.35868073;0.004037696;0.205172554;1.802289724;0.000707861;0.19645445;
2022-09-02T00:00:00.000Z;34.739254;27.86481285;205.2197571;38.68463516;0.004386393;0.20883806;1.765594006;0.000700133;0.199821472;
2022-09-03T00:00:00.000Z;34.78612518;27.73429871;205.1508636;38.66970444;0.003606867;0.208695859;1.764860868;0.000700713;0.195969313;
2022-09-04T00:00:00.000Z;34.79295349;27.72769928;205.0115204;38.34428406;0.003841917;0.206392258;1.783474803;0.000689534;0.194484815;
2022-09-05T00:00:00.000Z;34.79387665;27.67419434;204.8819427;38.22819901;0.004123507;0.205371156;1.787829161;0.000673664;0.19223617;
2022-09-06T00:00:00.000Z;34.82397079;27.92679787;204.7562561;38.44890594;0.004529193;0.205373466;1.782003641;0.000664705;0.182624936;
2022-09-07T00:00:00.000Z;34.86166763;28.38918495;204.5727081;38.62360382;0.004486606;0.203941077;1.789957404;0.000660531;0.168091744;
2022-09-08T00:00:00.000Z;34.77593994;28.72881889;204.2208252;38.62820053;0.003985262;0.201991126;1.810534239;0.000655132;0.154610425;
2022-09-09T00:00:00.000Z;34.75058746;28.64020729;203.9776154;38.62581253;0.003865261;0.203809857;1.810110927;0.000642641;0.150843129;
2022-09-10T00:00:00.000Z;34.72517776;28.34382439;203.9659424;38.59949875;0.004042186;0.209825978;1.780331492;0.000629658;0.156047583;
2022-09-11T00:00:00.000Z;34.75580597;28.44867325;203.8649445;38.88253021;0.004690967;0.212698534;1.761154413;0.000623246;0.157008931;
2022-09-12T00:00:00.000Z;34.74024582;28.40847397;203.7393951;39.11404037;0.004020001;0.214378357;1.742868304;0.000619927;0.153303251;
2022-09-13T00:00:00.000Z;34.77939606;28.32803345;203.5565033;39.17950439;0.003540353;0.22059004;1.692830682;0.000616633;0.158853635;
2022-09-14T00:00:00.000Z;34.77130127;28.14437485;203.2753601;39.2750206;0.003630163;0.225796774;1.656521797;0.000614565;0.165335909;
2022-09-15T00:00:00.000Z;34.76767349;28.17744446;203.1551666;39.35017014;0.003914676;0.225117147;1.660268068;0.000612089;0.162735328;
2022-09-16T00:00:00.000Z;34.71912003;28.35393715;202.9042053;39.40787888;0.004773548;0.222369507;1.672307611;0.000610661;0.154389769;
2022-09-17T00:00:00.000Z;34.69326401;28.40091896;202.9612427;39.36268997;0.00531553;0.221237555;1.675043464;0.000611398;0.149693593;
2022-09-18T00:00:00.000Z;34.71390533;28.72485733;203.0899353;39.59717941;0.005590921;0.223967925;1.661352396;0.000615843;0.153302088;
2022-09-19T00:00:00.000Z;34.67647934;28.8112011;203.0591125;40.06784439;0.005559284;0.226907551;1.655999899;0.000635225;0.15670833;
2022-09-20T00:00:00.000Z;34.73163605;28.58296585;203.0356445;40.2062149;0.004842178;0.22661458;1.659024835;0.000652378;0.152477339;
2022-09-21T00:00:00.000Z;34.74799728;28.6372509;202.9298248;40.12669373;0.005585429;0.225366965;1.659500003;0.000649696;0.149259225;
2022-09-22T00:00:00.000Z;34.67467117;28.67376709;202.789505;40.16507721;0.005809547;0.224964544;1.657901287;0.000653039;0.148233414;
2022-09-23T00:00:00.000Z;34.70585632;28.92698669;202.6598206;40.48866272;0.005330902;0.225033656;1.666728854;0.000676689;0.146226555;
2022-09-24T00:00:00.000Z;34.71961594;28.84951591;202.677475;40.62286758;0.004135387;0.224670932;1.694887757;0.00069977;0.141550168;
2022-09-25T00:00:00.000Z;34.73049545;28.6643486;202.6651917;40.3184166;0.003210464;0.224026993;1.72026372;0.0007042;0.137129083;
2022-09-26T00:00:00.000Z;34.73863602;28.7315731;202.5104523;40.13589478;0.004058465;0.222841948;1.716599345;0.000694696;0.135867774;
2022-09-27T00:00:00.000Z;34.7139473;28.98732758;202.3739166;40.40242767;0.005563916;0.221977085;1.70300591;0.000688594;0.137787774;
2022-09-28T00:00:00.000Z;34.72914505;29.44223213;202.4281006;40.90447998;0.005923126;0.221663326;1.707979202;0.00069611;0.140135273;
2022-09-29T00:00:00.000Z;34.70016479;29.47482109;202.3767242;40.94879913;0.003756846;0.221472904;1.72433579;0.000705637;0.13596195;
2022-09-30T00:00:00.000Z;34.67815781;29.7305088;201.7977905;40.96782684;0.004682367;0.220031843;1.730434418;0.000703513;0.136433706;
2022-10-01T00:00:00.000Z;34.66991043;29.82060242;201.5953674;41.28990936;0.005661797;0.218448743;1.724104643;0.000696648;0.139737144;
2022-10-02T00:00:00.000Z;34.6502533;29.59607887;201.6495514;41.36940002;0.004755284;0.217461631;1.72422564;0.000696419;0.139631778;
2022-10-03T00:00:00.000Z;34.6678009;29.71674347;201.8009491;41.38748932;0.004341354;0.216299579;1.728711605;0.00069762;0.138128266;
2022-10-04T00:00:00.000Z;34.71820068;30.09395409;201.5980682;41.57653427;0.005026062;0.214587852;1.728129864;0.00069577;0.138560742;
2022-10-05T00:00:00.000Z;34.68172836;29.83504868;201.8162994;41.42247772;0.003878125;0.21336934;1.725986242;0.000693401;0.136573792;
2022-10-06T00:00:00.000Z;34.71471024;29.80771065;201.7867279;41.16711426;0.003023923;0.212102562;1.72785449;0.000692882;0.131913006;
2022-10-07T00:00:00.000Z;34.67227554;29.78957939;201.530304;41.02207947;0.002978531;0.210989594;1.731960297;0.000694927;0.12949273;
2022-10-08T00:00:00.000Z;34.70724869;29.76473808;201.1982727;41.02550888;0.003203456;0.209989697;1.730271816;0.000696367;0.129423738;
2022-10-09T00:00:00.000Z;34.61335373;29.43741608;201.306839;41.02203751;0.002754813;0.209397927;1.727179885;0.00069783;0.128558129;
2022-10-10T00:00:00.000Z;34.54560471;29.6507225;200.9754639;40.69206619;0.004073581;0.20793733;1.729488254;0.000699528;0.129091665;
2022-10-11T00:00:00.000Z;34.49403763;29.67723274;200.825531;40.63284683;0.004845609;0.20681195;1.717015147;0.000695229;0.131174698;
2022-10-12T00:00:00.000Z;34.50651169;29.69587517;201.173645;41.00098419;0.00363933;0.209603295;1.685405493;0.00068665;0.129367337;
2022-10-13T00:00:00.000Z;34.41327286;29.65074539;201.4438019;41.35300827;0.003030446;0.214122519;1.670877218;0.000686796;0.126548007;
2022-10-14T00:00:00.000Z;34.54775238;29.82705688;201.4745789;41.4140892;0.002802784;0.214941859;1.682987332;0.000693015;0.124268018;
2022-10-15T00:00:00.000Z;34.7813797;30.10430527;201.3067474;41.35743332;0.002704408;0.209432453;1.734069347;0.000727745;0.123669416;
2022-10-16T00:00:00.000Z;34.82249069;29.87246895;201.4501038;41.18069458;0.002629286;0.204450667;1.793987274;0.000809323;0.123416439;
2022-10-17T00:00:00.000Z;34.845047;29.90725708;201.7162018;41.24134445;0.0031641;0.20382303;1.800394654;0.000824625;0.124080814;
2022-10-18T00:00:00.000Z;34.83462143;30.21553612;201.7184906;41.68641663;0.003636852;0.205497041;1.770855784;0.000787802;0.12633194;
2022-10-19T00:00:00.000Z;34.69966507;30.07459068;201.6401672;41.96689987;0.003371494;0.208010733;1.731473804;0.000752559;0.126892567;
2022-10-20T00:00:00.000Z;34.70913696;30.29075623;201.6141968;42.22782135;0.004459843;0.207712948;1.714384556;0.000743286;0.128005251;
2022-10-21T00:00:00.000Z;34.72734451;30.5506382;201.5618744;42.71027756;0.00456884;0.205707192;1.712373376;0.000744596;0.130835712;
2022-10-22T00:00:00.000Z;34.63299942;30.49342537;201.0697632;42.84537125;0.002882073;0.207597315;1.684756875;0.000728938;0.128421575;
2022-10-23T00:00:00.000Z;34.3237915;30.30285645;200.8058319;42.68095016;0.002673563;0.213593021;1.653741002;0.000720473;0.125092924;
2022-10-24T00:00:00.000Z;34.2960968;30.48493195;200.8350525;42.65567017;0.002826117;0.219273239;1.644771457;0.000732246;0.123415239;
2022-10-25T00:00:00.000Z;34.31496048;30.70559311;200.728775;42.78133392;0.003281271;0.220036909;1.641781926;0.00074651;0.124194056;
2022-10-26T00:00:00.000Z;34.32575607;30.95707321;200.8031006;43.14822769;0.004396705;0.217955038;1.639291286;0.000748532;0.127094746;
2022-10-27T00:00:00.000Z;34.33356476;30.95571709;200.912735;43.35964584;0.003882419;0.215264291;1.637547255;0.000746936;0.128843069;
2022-10-28T00:00:00.000Z;34.36159134;30.89477348;200.7395325;43.29508591;0.003181061;0.213017553;1.636210561;0.000745655;0.127822921;
2022-10-29T00:00:00.000Z;34.35620117;30.77617264;200.6545105;43.06098557;0.003015868;0.210080937;1.635905743;0.000745169;0.126575261;
2022-10-30T00:00:00.000Z;34.31112289;30.96120453;200.5898132;42.97608185;0.004003395;0.205719054;1.643487096;0.000750697;0.127928883;
2022-10-31T00:00:00.000Z;34.36748886;31.16065407;200.4984589;43.36195755;0.00455974;0.205282301;1.640254736;0.000753224;0.131046981;
2022-11-01T00:00:00.000Z;34.31140518;31.1832943;199.5366211;43.64309692;0.005378508;0.207237601;1.622670531;0.000748593;0.133436456;
2022-11-02T00:00:00.000Z;34.30631256;30.95666313;199.3837891;43.37475967;0.004233498;0.20990181;1.615170121;0.000749776;0.133247718;
2022-11-03T00:00:00.000Z;34.28317642;31.01144791;199.3933716;43.16049576;0.004175913;0.211532056;1.615547061;0.000755878;0.1334856;
2022-11-04T00:00:00.000Z;34.21042252;30.86767006;199.5459595;43.13985443;0.002946126;0.209629536;1.619170308;0.000756183;0.131140172;
2022-11-05T00:00:00.000Z;34.19285202;30.98641014;199.4750824;42.98818207;0.003018856;0.205727637;1.617821455;0.000757771;0.129580289;
2022-11-06T00:00:00.000Z;34.19741058;30.87576675;199.8491516;42.86548996;0.003087521;0.201777294;1.619851112;0.00077023;0.128802836;
2022-11-07T00:00:00.000Z;34.22177124;30.98059273;200.3620605;42.86555862;0.003529737;0.200720534;1.617074132;0.000776283;0.129170612;
2022-11-08T00:00:00.000Z;34.25271606;31.09846687;200.5766449;43.15406418;0.003715495;0.204200625;1.607047081;0.000775461;0.130233973;
2022-11-09T00:00:00.000Z;34.29343033;31.02739906;200.4682312;43.31748581;0.003401992;0.207336649;1.603751779;0.000773894;0.129471049;
2022-11-10T00:00:00.000Z;34.35814285;31.06614304;200.3884735;43.20055008;0.003411172;0.203846812;1.608473778;0.00076726;0.128933057;
2022-11-11T00:00:00.000Z;34.40436935;31.24843407;200.4719238;43.1966362;0.004073983;0.196918279;1.617305994;0.000766535;0.13078025;
2022-11-12T00:00:00.000Z;34.46640015;31.28160477;200.7144623;43.32528305;0.004319017;0.1922227;1.623654723;0.000779535;0.133600309;
2022-11-13T00:00:00.000Z;34.48651505;31.19997787;200.7543182;43.4330101;0.004282461;0.192452371;1.616478562;0.000781602;0.134090617;
2022-11-14T00:00:00.000Z;34.48614883;31.16982079;200.6163635;43.45201874;0.004319178;0.194145054;1.60822618;0.000772373;0.133667141;
2022-11-15T00:00:00.000Z;34.48928833;31.40835381;200.4186249;43.61251068;0.004794785;0.192354873;1.607196212;0.000757386;0.13507241;
2022-11-16T00:00:00.000Z;34.50481033;31.23926163;199.9811707;43.68558502;0.004510859;0.188159674;1.605818391;0.000743691;0.136427179;
2022-11-17T00:00:00.000Z;34.53971481;31.13491631;199.7818756;43.11056137;0.003722079;0.184755698;1.602401257;0.000741228;0.132616237;
2022-11-18T00:00:00.000Z;34.57212067;31.04705238;199.5791779;42.67396164;0.003449474;0.182527542;1.599604249;0.000747784;0.128796697;
2022-11-19T00:00:00.000Z;34.52555847;30.98482895;199.2915039;42.57017136;0.003076306;0.182498008;1.594465256;0.000752847;0.125284642;
2022-11-20T00:00:00.000Z;34.51972198;30.8075428;199.5892792;42.28170395;0.002980563;0.184732154;1.591482401;0.0007685;0.119846612;
2022-11-21T00:00:00.000Z;34.50426483;30.90128326;199.5740204;42.25836182;0.003773813;0.186866328;1.594424963;0.000814814;0.117842481;
2022-11-22T00:00:00.000Z;34.59877777;31.11195564;199.0737762;42.50628281;0.004234301;0.186951309;1.598625064;0.00086033;0.120256379;
2022-11-23T00:00:00.000Z;34.51710129;30.90812111;198.8870697;42.47624969;0.003937632;0.184828684;1.598305941;0.000868259;0.121720843;
2022-11-24T00:00:00.000Z;34.51774216;30.75497437;199.1718445;42.3105545;0.002680728;0.182802409;1.595206976;0.000863002;0.119239941;
2022-11-25T00:00:00.000Z;34.44408417;30.88684464;199.0013428;42.43332291;0.003630451;0.181711182;1.591240644;0.000864368;0.119772144;
2022-11-26T00:00:00.000Z;34.59037399;30.95336151;198.9620361;42.79661179;0.0045952;0.184202626;1.589866877;0.00090257;0.1231215;
2022-11-27T00:00:00.000Z;34.55958557;30.73138237;199.2437897;42.65175247;0.002473066;0.187536687;1.587644696;0.000935853;0.118899412;
2022-11-28T00:00:00.000Z;34.46261597;30.59552956;199.1230316;42.14502716;0.001887657;0.185231522;1.58412075;0.000930142;0.11542026;
2022-11-29T00:00:00.000Z;34.43925858;30.38618469;199.017395;41.79890442;0.001684414;0.18185845;1.579244256;0.000895097;0.110647976;
2022-11-30T00:00:00.000Z;34.46099091;30.1917305;198.9352875;41.49462128;0.001563001;0.180327997;1.577406287;0.0008624;0.105866469;
2022-12-01T00:00:00.000Z;34.4456749;29.92226219;198.8427582;41.25677872;0.001495094;0.179604784;1.601540208;0.000844735;0.103694871;
2022-12-02T00:00:00.000Z;34.42509842;29.81987;198.8984833;41.11539459;0.001676021;0.179155439;1.653123856;0.000836598;0.103320844;
2022-12-03T00:00:00.000Z;34.40116119;29.88905334;198.9594879;41.07701874;0.001994095;0.178412303;1.678944111;0.000830579;0.104318351;
2022-12-04T00:00:00.000Z;34.4179039;30.1280098;198.9848175;41.31071472;0.002841852;0.177347451;1.691631675;0.000835167;0.107100628;
2022-12-05T00:00:00.000Z;34.47755814;30.44761658;199.0503998;41.74195862;0.004008024;0.175892249;1.706493378;0.000844502;0.112069115;
2022-12-06T00:00:00.000Z;34.5041275;30.54542542;199.2314758;41.92884064;0.0039932;0.174261138;1.711790562;0.000844359;0.116611838;
2022-12-07T00:00:00.000Z;34.5148735;30.5108757;199.3403931;41.81394196;0.003093479;0.173029304;1.716782689;0.000844066;0.117277764;
2022-12-08T00:00:00.000Z;34.53256607;30.62007141;199.377243;41.77531433;0.003317959;0.17188397;1.711260915;0.000842417;0.117531262;
2022-12-09T00:00:00.000Z;34.5569458;30.75215912;199.4930725;41.96389771;0.003694025;0.170599356;1.689987779;0.000838621;0.119616076;
2022-12-10T00:00:00.000Z;34.58313751;30.67886353;199.6309967;41.96554184;0.003028941;0.170583189;1.644132257;0.00083012;0.120349117;
2022-12-11T00:00:00.000Z;34.58687592;30.94534683;199.4852905;42.10675049;0.003789185;0.17358698;1.584367037;0.000816369;0.122566015;
2022-12-12T00:00:00.000Z;34.59508133;30.63998032;199.7681122;42.14017868;0.00370304;0.176994815;1.551546693;0.000808047;0.123613767;
2022-12-13T00:00:00.000Z;34.58185959;30.72874451;199.7902069;41.97261429;0.004121716;0.177820385;1.536917448;0.000806051;0.124158919;
2022-12-14T00:00:00.000Z;34.60428238;30.85686302;199.1531982;42.22579575;0.003807812;0.176042423;1.528820872;0.00080349;0.125572756;
2022-12-15T00:00:00.000Z;34.55223083;30.48437881;199.1992188;41.96901703;0.002270754;0.174596578;1.525093794;0.000804723;0.121478967;
2022-12-16T00:00:00.000Z;34.56043243;30.39828682;199.1744995;41.50769043;0.001959983;0.172218829;1.526016831;0.000806743;0.117479801;
2022-12-17T00:00:00.000Z;34.52241898;30.21783066;199.060257;41.32091904;0.001751422;0.168719932;1.539966464;0.000809034;0.112326652;
2022-12-18T00:00:00.000Z;34.47289276;29.9792881;198.8607025;40.95850754;0.002251491;0.166280538;1.56609869;0.000812531;0.105014935;
2022-12-19T00:00:00.000Z;34.4423027;29.80000496;198.7312469;40.70245743;0.002544826;0.165183663;1.596035719;0.000816971;0.101682007;
2022-12-20T00:00:00.000Z;34.40944672;29.72408867;198.5702972;40.59534836;0.002011478;0.164852291;1.618520737;0.000823334;0.100512646;
2022-12-21T00:00:00.000Z;34.41889191;29.67707062;198.6224213;40.54879379;0.001677156;0.165493384;1.635154009;0.00083837;0.100655936;
2022-12-22T00:00:00.000Z;34.46046066;29.75227356;198.7386322;40.64687729;0.001893768;0.166150004;1.65088582;0.00086049;0.102295041;
2022-12-23T00:00:00.000Z;34.49163437;30.18420029;198.697525;40.93939972;0.002763088;0.164092794;1.671412349;0.000880265;0.104844823;
2022-12-24T00:00:00.000Z;34.47938156;29.92138672;198.4311981;40.92670441;0.002146317;0.160371825;1.694084525;0.000895833;0.105500616;
2022-12-25T00:00:00.000Z;34.45803452;29.70313454;198.8937683;40.53662491;0.001762562;0.156485438;1.735211849;0.00091781;0.103501581;
2022-12-26T00:00:00.000Z;34.46548843;29.62371635;199.0531769;40.14429855;0.002032627;0.151391432;1.784082413;0.000911019;0.102363162;
2022-12-27T00:00:00.000Z;34.46385574;29.52878952;199.3076324;39.95402908;0.002046886;0.152108476;1.799910665;0.000893981;0.100479946;
2022-12-28T00:00:00.000Z;34.48999786;29.53258896;199.6612854;39.92996597;0.001934404;0.149458751;1.835990071;0.000901472;0.10183353;
